id,artist_name,track_name,release_date,genre
7450,the teardrop explodes,treason,1980,pop
7454,the buggles,i love you (miss robot),1980,pop
7458,kate bush,breathing,1980,pop
7459,grace jones,breakdown,1980,pop
7461,pete townshend,and i moved,1980,pop
7466,the psychedelic furs,highwire days,1980,pop
7467,pat benatar,never wanna leave you,1980,pop
7468,captain & tennille,don't forget me,1980,pop
7472,elvis costello & the attractions,new amsterdam,1980,pop
7473,xtc,living through another cuba,1980,pop
7475,pat benatar,prisoner of love,1980,pop
7476,irene cara,fame,1980,pop
7477,echo & the bunnymen,rescue,1980,pop
7478,sister sledge,got to love somebody,1980,pop
7480,the sound,heartland,1980,pop
7486,echo & the bunnymen,do it clean,1980,pop
7488,the psychedelic furs,imitation of christ,1980,pop
7499,the feelies,forces at work,1980,pop
7501,the buggles,kid dynamo,1980,pop
7502,siouxsie and the banshees,red light,1980,pop
7503,x,the unheard music,1980,pop
7506,wipers,is this real?,1980,pop
7510,wipers,potential suicide,1980,pop
7515,kansas,relentless,1980,pop
7519,boz scaggs,you can have me anytime,1980,pop
7520,john martyn,sweet little mystery,1980,pop
7522,elvis costello & the attractions,love for tender,1980,pop
7525,boz scaggs,miss sun,1980,pop
7526,japan,my new career,1980,pop
7527,bob dylan,saved,1980,pop
7531,kate bush,violin,1980,pop
7533,yoko ono,kiss kiss kiss,1980,pop
7537,stiv bators,make up your mind,1980,pop
7538,cold chisel,standing on the outside,1980,pop
7540,robert palmer,not a second time,1980,pop
7541,firefall,clouds across the sun,1980,pop
7545,the j. geils band,till the walls come tumblin' down,1980,pop
7546,firefall,headed for a fall,1980,pop
7548,the psychedelic furs,wedding song,1980,pop
7550,neil diamond,america,1980,pop
7561,yoko ono,give me something,1980,pop
7562,yoko ono,i'm moving on,1980,pop
7567,neil diamond,songs of life,1980,pop
7568,dexys midnight runners,there there my dear,1980,pop
7569,roxy music,eight miles high,1980,pop
7573,ultravox,all stood still,1980,pop
7575,rockpile,heart,1980,pop
7576,boz scaggs,breakdown dead ahead,1980,pop
7578,andy gibb,after dark,1980,pop
7589,wipers,tragedy,1980,pop
7592,yoko ono,beautiful boys,1980,pop
7593,jackson browne,hold out,1980,pop
7603,the cars,touch and go,1980,pop
7604,roxy music,oh yeah!,1980,pop
7605,elvis costello & the attractions,i can't stand up for falling down,1980,pop
7610,squeeze,another nail in my heart,1980,pop
7614,abba,happy new year,1980,pop
7623,the b-52's,party out of bounds,1980,pop
7624,x,johny hit and run paulene,1980,pop
7627,barry manilow,i made it through the rain,1980,pop
7632,the feelies,fa cé-la,1980,pop
7633,pat benatar,you better run,1980,pop
7634,peter gabriel,biko,1980,pop
7636,electric light orchestra,don't walk away,1980,pop
7638,the soft boys,i wanna destroy you,1980,pop
7640,seals and crofts,first love,1980,pop
7642,robert palmer,woke up laughing,1980,pop
7645,jackson browne,boulevard,1980,pop
7650,abba,"andante, andante",1980,pop
7659,steve winwood,while you see a chance,1980,pop
7661,abba,the winner takes it all,1980,pop
7664,pat benatar,hit me with your best shot,1980,pop
7665,the buggles,video killed the radio star,1980,pop
7666,orchestral manoeuvres in the dark,enola gay,1980,pop
7671,visage,fade to grey,1980,pop
7673,olivia newton-john,magic,1980,pop
7674,orchestral manoeuvres in the dark,electricity,1980,pop
7679,the psychedelic furs,heaven,1980,pop
7680,leo sayer,more than i can say,1980,pop
7683,xtc,generals and majors,1980,pop
7685,randy crawford,one day i'll fly away,1980,pop
7686,the psychedelic furs,the ghost in you,1980,pop
7687,olivia newton-john,xanadu,1980,pop
7689,pretenders,mystery achievement,1980,pop
7693,japan,gentlemen take polaroids,1980,pop
7695,heart,rock and roll,1980,pop
7698,pretenders,up the neck,1980,pop
7699,the b-52's,runnin' around,1980,pop
7700,rockpile,teacher teacher,1980,pop
7701,cliff richard,dreamin',1980,pop
7702,wipers,return of the rat,1980,pop
7703,the buggles,the plastic age,1980,pop
7705,the cars,panorama,1980,pop
7709,japan,nightporter,1980,pop
7711,the stranglers,duchess,1980,pop
7712,x,soul kitchen,1980,pop
7716,the psychedelic furs,president gas,1980,pop
7717,wipers,wait a minute,1980,pop
7722,bow wow wow,do you wanna hold me?,1980,pop
7727,ambrosia,livin' on my own,1980,pop
7736,wipers,d-7,1980,pop
7745,electric light orchestra,i'm alive,1980,pop
7746,pat benatar,hell is for children,1980,pop
7747,peter gabriel,intruder,1980,pop
7750,ultravox,vienna,1980,pop
7752,x,los angeles,1980,pop
7755,the teardrop explodes,reward,1980,pop
7757,the psychedelic furs,pulse,1980,pop
7758,george lam,分分鐘需要你,1980,pop
7759,olivia newton-john,whenever you're away from me,1980,pop
7761,jackson browne,call it a loan,1980,pop
7762,the b-52's,devil in my car,1980,pop
7765,roxy music,over you,1980,pop
7767,electric light orchestra,the fall,1980,pop
7769,x,nausea,1980,pop
7771,carole king,dancin' with tears in my eyes,1980,pop
7777,bow wow wow,aphrodisiac,1980,pop
7779,peter gabriel,i don't remember,1980,pop
7783,the go-go's,can't stop the world,1981,pop
7784,the human league,open your heart,1981,pop
7785,grace jones,i've done it again,1981,pop
7786,oingo boingo,imposter,1981,pop
7794,simple minds,love song,1981,pop
7795,abba,should i laugh or cry,1981,pop
7796,the human league,the things that dreams are made of,1981,pop
7801,abba,soldiers,1981,pop
7802,rick springfield,hole in my heart,1981,pop
7808,tom tom club,"as above, so below",1981,pop
7809,juan gabriel,ya no quiero volver con usted,1981,pop
7810,neil diamond,yesterday's songs,1981,pop
7811,squeeze,someone else's heart,1981,pop
7813,the go-go's,you can't walk in your sleep (if you can't sleep),1981,pop
7817,brian eno,the jezebel spirit,1981,pop
7818,duran duran,careless memories,1981,pop
7819,loverboy,jump,1981,pop
7820,new order,senses,1981,pop
7822,joan armatrading,i'm lucky,1981,pop
7823,new order,dreams never end,1981,pop
7828,the go-go's,fading fast,1981,pop
7829,x,white girl,1981,pop
7830,electric light orchestra,epilogue,1981,pop
7834,tom petty and the heartbreakers,letting you go,1981,pop
7844,echo & the bunnymen,over the wall,1981,pop
7848,the human league,seconds,1981,pop
7849,siouxsie and the banshees,sin in my heart,1981,pop
7852,siouxsie and the banshees,spellbound,1981,pop
7853,bryan adams,fits ya good,1981,pop
7854,new order,chosen time,1981,pop
7856,the j. geils band,piss on the wall,1981,pop
7857,the moody blues,in my world,1981,pop
7860,altered images,i could be happy,1981,pop
7863,the db's,big brown eyes,1981,pop
7865,little river band,the night owls,1981,pop
7866,loverboy,gangs in the street,1981,pop
7877,mission of burma,outlaw,1981,pop
7879,the stranglers,everybody loves you when you're dead,1981,pop
7880,mondo rock,cool world,1981,pop
7881,the tubes,amnesia,1981,pop
7885,the durutti column,never known,1981,pop
7887,x,i'm coming over,1981,pop
7891,suburban lawns,gossip,1981,pop
7895,soft cell,youth,1981,pop
7896,mission of burma,this is not a photograph,1981,pop
7897,elvis costello & the attractions,you'll never be a man,1981,pop
7900,bob dylan,heart of mine,1981,pop
7903,duran duran,late bar,1981,pop
7906,men at work,be good johnny,1981,pop
7907,x,beyond and back,1981,pop
7910,siouxsie and the banshees,voodoo dolly,1981,pop
7912,x,we're desperate,1981,pop
7916,rick springfield,human touch,1981,pop
7917,the pointer sisters,should i do it,1981,pop
7918,olivia newton-john,carried away,1981,pop
7919,loverboy,when it's over,1981,pop
7920,chaka khan,we got each other,1981,pop
7923,peter cetera,livin' in the limelight,1981,pop
7924,orchestral manoeuvres in the dark,extended souvenir,1981,pop
7927,elkie brooks,fool if you think it's over,1981,pop
7929,new order,the him,1981,pop
7932,elvis costello & the attractions,strict time,1981,pop
7933,orchestral manoeuvres in the dark,of all the things we've made,1981,pop
7934,the j. geils band,do you remember when,1981,pop
7937,paul anka,i'm still waiting here for you,1981,pop
7940,soft cell,chips on my shoulder,1981,pop
7941,pat benatar,it's a tuff life,1981,pop
7943,new order,icb,1981,pop
7948,elvis costello & the attractions,from a whisper to a scream,1981,pop
7949,girls at our best!,politics!,1981,pop
7951,tom petty and the heartbreakers,nightwatchman,1981,pop
7952,japan,life in tokyo,1981,pop
7955,men at work,overkill,1981,pop
7959,the go-go's,this town,1981,pop
7963,abba,the visitors,1981,pop
7966,abba,under attack,1981,pop
7968,joan armatrading,the weakness in me,1981,pop
7969,a flock of seagulls,wishing (if i had a photograph of you),1981,pop
7971,electric light orchestra,rain is falling,1981,pop
7974,soft cell,tainted love / where did our love go,1981,pop
7976,squeeze,is that love?,1981,pop
7977,siouxsie and the banshees,monitor,1981,pop
7980,a flock of seagulls,"the more you live, the more you love",1981,pop
7981,pretenders,i go to sleep,1981,pop
7982,'til tuesday,voices carry,1981,pop
7984,abba,head over heels,1981,pop
7990,a flock of seagulls,space age love song,1981,pop
7996,blondie,call me,1981,pop
8002,loverboy,working for the weekend,1981,pop
8004,the j. geils band,centerfold,1981,pop
8005,soft cell,tainted love,1981,pop
8007,josé josé,vamos a darnos tiempo,1981,pop
8011,orchestral manoeuvres in the dark,souvenir,1981,pop
8013,sheena easton,morning train (nine to five),1981,pop
8017,the cars,since you're gone,1981,pop
8018,abba,one of us,1981,pop
8024,quarterflash,harden my heart,1981,pop
8028,chaka khan,fate,1981,pop
8030,loverboy,lucky ones,1981,pop
8035,electric light orchestra,21st century man,1981,pop
8037,electric light orchestra,another heart breaks,1981,pop
8039,the cars,think it over,1981,pop
8041,pat benatar,precious time,1981,pop
8049,grace jones,feel up,1981,pop
8051,oingo boingo,you really got me,1981,pop
8053,oingo boingo,perfect system,1981,pop
8054,spandau ballet,to cut a long story short,1981,pop
8055,orchestral manoeuvres in the dark,she's leaving,1981,pop
8066,orchestral manoeuvres in the dark,joan of arc (maid of orleans),1981,pop
8068,siouxsie and the banshees,night shift,1981,pop
8069,elvis costello & the attractions,watch your step,1981,pop
8072,grace jones,nightclubbing,1981,pop
8073,the go-go's,lust to love,1981,pop
8075,wipers,when it's over,1981,pop
8080,oingo boingo,on the outside,1981,pop
8082,siouxsie and the banshees,into the light,1981,pop
8089,the moody blues,talking out of turn,1981,pop
8090,electric light orchestra,prologue,1981,pop
8094,pat benatar,promises in the dark,1981,pop
8095,tom tom club,"on, on, on, on...",1981,pop
8096,sonic youth,i dreamed i dream,1981,pop
8097,pat benatar,fire and ice,1981,pop
8099,rick springfield,love is alright tonite,1981,pop
8100,the moody blues,gemini dream,1981,pop
8101,quarterflash,find another fool,1981,pop
8102,the replacements,if only you were lonely,1981,pop
8103,bad religion,pity,1982,pop
8105,don henley,johnny can't read,1982,pop
8111,bad religion,faith in god,1982,pop
8113,men at work,people just love to play with words,1982,pop
8116,huey lewis & the news,tattoo (giving it all up for love),1982,pop
8120,missing persons,noticeable one,1982,pop
8122,siouxsie and the banshees,cascade,1982,pop
8123,cocteau twins,garlands,1982,pop
8126,bad religion,yesterday,1982,pop
8132,the jam,the bitterest pill (i ever had to swallow),1982,pop
8134,orange juice,flesh of my flesh,1982,pop
8135,rick springfield,i get excited,1982,pop
8140,kate bush,leave it open,1982,pop
8141,bad religion,white trash (second generation),1982,pop
8143,a flock of seagulls,you can run,1982,pop
8144,bad religion,in the night,1982,pop
8149,cocteau twins,blood bitch,1982,pop
8160,kate bush,pull out the pin,1982,pop
8162,gary numan,music for chameleons,1982,pop
8163,peter gabriel,san jacinto,1982,pop
8165,three dog night,play something sweet (brickyard blues),1982,pop
8171,peter gabriel,wallflower,1982,pop
8173,cocteau twins,blind dumb deaf,1982,pop
8176,bad religion,along the way,1982,pop
8177,inxs,old world new world,1982,pop
8180,oingo boingo,nothing to fear (but fear itself),1982,pop
8181,bad religion,part iii,1982,pop
8183,three dog night,pieces of april,1982,pop
8185,gang of four,i love a man in a uniform,1982,pop
8186,heaven 17,let me go,1982,pop
8188,bad religion,oligarchy,1982,pop
8190,kenny loggins,i gotta try,1982,pop
8192,siouxsie and the banshees,melt,1982,pop
8193,pat benatar,fight it out,1982,pop
8196,r.e.m.,"1,000,000",1982,pop
8197,xtc,ball and chain,1982,pop
8202,laurie anderson,let x=x,1982,pop
8203,x,blue spark,1982,pop
8204,bad religion,politics,1982,pop
8206,three dog night,sure as i'm sittin' here,1982,pop
8207,cold chisel,when the war is over,1982,pop
8208,billy idol,dead on arrival,1982,pop
8209,xtc,runaways,1982,pop
8210,blondie,island of lost souls,1982,pop
8212,inxs,spy of love,1982,pop
8214,berlin,masquerade,1982,pop
8220,makoto matsushita,love was really gone,1982,pop
8221,duran duran,hungry like the wolf,1982,pop
8223,modern english,after the snow,1982,pop
8224,the sound,where the love is,1982,pop
8231,siouxsie and the banshees,painted bird,1982,pop
8232,bad religion,slaves,1982,pop
8234,bad religion,world war iii,1982,pop
8236,the jam,ghosts,1982,pop
8239,kate bush,all the love,1982,pop
8240,mission of burma,trem two,1982,pop
8244,glen campbell,mull of kintyre,1982,pop
8245,fun boy three,the lunatics (have taken over the asylum),1982,pop
8246,duran duran,hold back the rain,1982,pop
8247,orange juice,wan light,1982,pop
8250,bad religion,american dream,1982,pop
8251,the cleaners from venus,tukani (monday is grey),1982,pop
8255,joni mitchell,chinese cafe/unchained melody,1982,pop
8256,barry manilow,memory,1982,pop
8260,yaz,i before e except after c,1982,pop
8265,the go-go's,he's so strange,1982,pop
8266,odyssey,inside out,1982,pop
8269,x,the have nots,1982,pop
8270,the replacements,kids don't follow,1982,pop
8278,kenny loggins,heartlight,1982,pop
8279,bad religion,eat your dog,1982,pop
8282,siouxsie and the banshees,slowdive,1982,pop
8284,social distortion,all the answers,1982,pop
8285,duran duran,my own way,1982,pop
8286,bad religion,doing time,1982,pop
8288,john mellencamp,hand to hold on to,1982,pop
8289,the cleaners from venus,corridor of dreams,1982,pop
8291,frida,i know there's something going on,1982,pop
8292,berlin,the metro,1982,pop
8293,descendents,i'm not a loser,1982,pop
8296,duran duran,save a prayer,1982,pop
8297,wall of voodoo,mexican radio,1982,pop
8299,abc,poison arrow,1982,pop
8301,haircut 100,love plus one,1982,pop
8308,xtc,senses working overtime,1982,pop
8309,missing persons,walking in l.a.,1982,pop
8310,the vandals,anarchy burger (hold the government),1982,pop
8312,joe jackson,breaking us in two,1982,pop
8315,orange juice,falling and laughing,1982,pop
8316,kansas,play the game tonight,1982,pop
8318,talk talk,talk talk,1982,pop
8322,laurie anderson,o superman,1982,pop
8323,cheap trick,if you want my love,1982,pop
8325,huey lewis & the news,workin for a livin,1982,pop
8331,john waite,change,1982,pop
8337,roxy music,more than this,1982,pop
8338,inxs,don't change,1982,pop
8340,huey lewis & the news,do you believe in love,1982,pop
8343,modern english,"i melt with you (7"" mix)",1982,pop
8345,don henley,dirty laundry,1982,pop
8352,the pointer sisters,jump (for my love),1982,pop
8354,the pointer sisters,neutron dance,1982,pop
8355,the motels,only the lonely,1982,pop
8360,orange juice,rip it up,1982,pop
8362,patty smyth,the warrior,1982,pop
8364,modern english,i melt with you,1982,pop
8366,descendents,suburban home,1982,pop
8369,culture club,do you really want to hurt me,1982,pop
8372,the pointer sisters,automatic,1982,pop
8375,descendents,tony age,1982,pop
8377,descendents,m-16,1982,pop
8380,yaz,in my room,1982,pop
8382,oingo boingo,grey matter,1982,pop
8386,squeeze,black coffee in bed,1982,pop
8387,cocteau twins,wax and wane,1982,pop
8394,elvis costello & the attractions,beyond belief,1982,pop
8396,yaz,too pieces,1982,pop
8406,modern english,someone's calling,1982,pop
8416,mission of burma,that's how i escaped my certain fate,1982,pop
8417,yaz,goodbye seventies,1982,pop
8419,oingo boingo,private life,1982,pop
8422,adam ant,desperate but not serious,1982,pop
